startYear,genres,averageRating,numVotes,count
1968.0,Action,7.13,47436.0,3
1968.0,Adventure,7.22,126799.0,8
1968.0,Animation,7.3,19499.5,2
1968.0,Biography,7.6,26835.5,2
1968.0,Comedy,7.02,24169.44,9
1968.0,Crime,7.02,33315.25,4
1968.0,Drama,7.32,32960.81,16
1968.0,Family,6.93,33098.67,3
1968.0,Fantasy,6.35,40029.5,2
1968.0,History,7.3,20915.0,2
1968.0,Horror,7.52,91795.75,4
1968.0,Musical,7.4,37922.0,1
1968.0,Mystery,7.0,13499.0,1
1968.0,Romance,7.37,23282.67,3
1968.0,Sci-Fi,8.15,413825.0,2
1968.0,Sport,6.5,15869.0,1
1968.0,Thriller,7.27,67949.0,3
1968.0,War,6.6,35170.5,2
1968.0,Western,7.73,125701.33,3
1969.0,Action,7.2,60371.5,4
1969.0,Adventure,7.45,59751.83,6
1969.0,Biography,7.8,111856.0,2
1969.0,Comedy,7.35,19184.5,8
1969.0,Crime,7.78,66231.2,5
1969.0,Drama,7.46,47301.36,14
1969.0,Family,7.9,20609.0,1
1969.0,Fantasy,6.8,16010.0,1
1969.0,History,7.1,16355.67,3
1969.0,Musical,6.8,14386.5,2
1969.0,Romance,7.5,11714.5,2
1969.0,Thriller,7.07,45354.0,3
1969.0,War,8.1,23209.0,1
1969.0,Western,7.6,47234.33,3
1970.0,Action,6.82,27400.5,4
1970.0,Adventure,6.51,41431.57,7
1970.0,Animation,7.1,102006.0,1
1970.0,Biography,7.55,55586.0,2
1970.0,Comedy,6.73,38495.11,9
1970.0,Crime,7.42,14603.5,4
1970.0,Documentary,7.95,14489.5,2
1970.0,Drama,7.31,27993.47,19
1970.0,Family,7.5,10857.0,1
1970.0,Fantasy,5.4,14550.5,2
1970.0,History,7.8,25562.5,2
1970.0,Horror,7.1,20684.0,1
1970.0,Music,7.33,13348.0,3
1970.0,Mystery,7.1,20684.0,1
1970.0,Romance,7.13,24021.33,3
1970.0,Sci-Fi,6.0,46384.0,1
1970.0,Thriller,7.35,19135.0,4
1970.0,War,7.28,47776.67,6
1970.0,Western,7.1,21022.0,3
1971.0,Action,6.95,56179.0,10
1971.0,Adventure,6.98,44286.5,4
1971.0,Animation,7.0,37045.0,1
1971.0,Biography,7.8,15855.0,1
1971.0,Comedy,7.39,29018.25,8
1971.0,Crime,7.47,128596.2,10
1971.0,Drama,7.42,30967.72,25
1971.0,Family,7.9,119579.0,2
1971.0,Fantasy,7.8,196103.0,1
1971.0,History,7.43,13475.0,3
1971.0,Horror,6.73,12369.33,3
1971.0,Musical,7.97,90876.33,3
1971.0,Mystery,6.85,21115.5,4
1971.0,Romance,7.77,48282.33,3
1971.0,Sci-Fi,6.98,192471.4,5
1971.0,Thriller,7.05,42196.14,14
1971.0,War,7.53,22781.0,3
1971.0,Western,7.37,21832.5,4
1972.0,Action,7.1,35072.71,7
1972.0,Adventure,7.33,42923.86,7
1972.0,Animation,6.2,12621.0,1
1972.0,Biography,7.9,56354.0,1
1972.0,Comedy,7.04,22951.82,11
1972.0,Crime,7.06,376644.8,5
1972.0,Drama,7.34,145201.44,16
1972.0,Horror,6.55,19125.25,4
1972.0,Music,7.7,53953.0,1
1972.0,Musical,7.7,53953.0,1
1972.0,Mystery,7.45,41468.75,4
1972.0,Romance,7.22,29958.5,4
1972.0,Sci-Fi,6.8,34894.6,5
1972.0,Thriller,7.16,42756.14,7
1972.0,Western,7.1,21298.0,3
1973.0,Action,6.91,48557.3,10
1973.0,Adventure,7.37,48589.57,7
1973.0,Animation,7.37,58418.0,3
1973.0,Biography,7.63,89610.33,3
1973.0,Comedy,7.6,54341.0,14
1973.0,Crime,7.56,81040.92,13
1973.0,Documentary,7.7,16647.0,1
1973.0,Drama,7.51,51270.11,28
1973.0,Fantasy,7.8,30105.0,2
1973.0,History,7.3,27011.0,1
1973.0,Horror,7.12,93678.5,6
1973.0,Musical,7.3,27011.0,1
1973.0,Mystery,7.28,62599.4,5
1973.0,Romance,7.37,19425.33,3
1973.0,Sci-Fi,6.91,36274.43,7
1973.0,Thriller,7.21,59304.14,7
1973.0,Western,7.33,33508.67,3
1974.0,Action,6.78,31640.67,9
1974.0,Adventure,6.92,36860.0,4
1974.0,Biography,7.65,16756.5,2
1974.0,Comedy,7.4,43121.4,10
1974.0,Crime,7.38,146020.6,10
1974.0,Drama,7.18,85269.96,25
1974.0,Fantasy,6.55,20719.0,2
1974.0,History,7.3,14067.5,2
1974.0,Horror,7.25,98123.5,2
1974.0,Mystery,7.6,132525.5,4
1974.0,Romance,7.05,19639.0,6
1974.0,Sci-Fi,6.0,23318.0,2
1974.0,Thriller,6.96,64715.45,11
1974.0,Western,7.7,136400.0,1
1975.0,Action,6.98,26052.67,6
1975.0,Adventure,7.7,178728.0,8
1975.0,Animation,8.4,13256.0,1
1975.0,Biography,8.07,108575.0,3
1975.0,Comedy,7.59,73991.46,13
1975.0,Crime,7.21,51026.38,8
1975.0,Documentary,7.6,13568.0,1
1975.0,Drama,7.49,90023.9,20
1975.0,Family,7.35,11756.0,2
1975.0,Fantasy,7.25,270476.5,2
1975.0,History,7.8,48359.0,1
1975.0,Horror,6.8,56415.4,5
1975.0,Music,7.7,25986.0,1
1975.0,Musical,7.0,84123.5,2
1975.0,Mystery,7.22,31371.0,6
1975.0,Romance,8.3,12454.0,1
1975.0,Sci-Fi,6.5,21648.8,5
1975.0,Sport,6.9,17579.0,2
1975.0,Thriller,7.36,143302.0,5
1975.0,War,7.87,83445.33,3
1975.0,Western,6.8,11953.0,1
1976.0,Action,6.88,37871.2,5
1976.0,Adventure,6.74,27909.8,5
1976.0,Animation,7.6,16931.0,1
1976.0,Biography,8.1,46950.0,1
1976.0,Comedy,7.51,20437.79,14
1976.0,Crime,7.13,100278.09,11
1976.0,Drama,7.25,83913.71,24
1976.0,Family,7.3,16760.0,5
1976.0,Fantasy,6.3,12827.0,1
1976.0,History,7.86,45552.2,5
1976.0,Horror,6.8,54243.71,7
1976.0,Music,6.0,11460.0,1
1976.0,Mystery,7.31,56075.43,7
1976.0,Romance,6.68,17228.75,4
1976.0,Sci-Fi,6.37,30859.67,3
1976.0,Sport,8.1,559012.0,1
1976.0,Thriller,6.99,38044.9,10
1976.0,Western,7.3,35765.67,3
1977.0,Action,6.82,194224.88,8
1977.0,Adventure,7.11,116110.53,15
1977.0,Animation,6.75,33727.25,4
1977.0,Comedy,7.46,38378.72,18
1977.0,Crime,7.5,18892.67,3
1977.0,Documentary,7.3,22668.0,1
1977.0,Drama,7.4,31327.71,21
1977.0,Fantasy,7.1,364757.5,4
1977.0,History,7.4,56075.0,1
1977.0,Horror,6.27,37795.56,9
1977.0,Music,6.7,49165.0,2
1977.0,Musical,6.6,19824.0,1
1977.0,Mystery,7.12,15540.67,6
1977.0,Romance,8.0,57919.0,6
1977.0,Sci-Fi,6.95,108158.0,2
1977.0,Sport,7.3,29869.5,2
1977.0,Thriller,6.8,28693.33,9
1977.0,War,7.4,35395.67,3
1978.0,Action,6.93,32961.27,11
1978.0,Adventure,6.48,43725.67,9
1978.0,Animation,6.9,34585.5,2
1978.0,Biography,7.8,48226.5,2
1978.0,Comedy,6.99,45005.21,14
1978.0,Crime,6.99,28618.71,7
1978.0,Documentary,8.1,17707.0,1
1978.0,Drama,7.19,41422.0,19
1978.0,Family,7.05,13047.5,2
1978.0,Fantasy,6.17,22985.0,3
1978.0,Horror,6.41,64109.4,10
1978.0,Music,7.7,29854.33,3
1978.0,Musical,7.2,263262.0,1
1978.0,Mystery,6.77,21273.67,6
1978.0,Romance,7.58,74222.8,5
1978.0,Sci-Fi,6.8,59006.0,5
1978.0,Thriller,6.78,57730.4,10
1978.0,War,7.27,121554.33,3
1979.0,Action,6.79,89141.86,7
1979.0,Adventure,6.92,62357.0,8
1979.0,Animation,7.6,30245.0,1
1979.0,Biography,7.6,131118.0,1
1979.0,Comedy,7.18,66812.92,13
1979.0,Crime,7.42,49906.0,6
1979.0,Drama,7.41,74471.52,23
1979.0,Family,7.5,24193.5,2
1979.0,History,5.3,35507.0,1
1979.0,Horror,6.84,130307.25,8
1979.0,Music,7.2,20042.67,3
1979.0,Musical,7.65,34294.0,2
1979.0,Mystery,7.1,250189.67,3
1979.0,Romance,7.42,40626.0,5
1979.0,Sci-Fi,6.93,164898.22,9
1979.0,Sport,7.47,80416.67,3
1979.0,Thriller,7.2,44253.75,4
1979.0,War,7.27,235731.67,3
1980.0,Action,6.8,187315.33,9
1980.0,Adventure,6.77,136270.14,14
1980.0,Biography,7.58,106551.17,6
1980.0,Comedy,6.77,48218.94,18
1980.0,Crime,6.79,21548.6,10
1980.0,Drama,7.34,83834.12,25
1980.0,Family,5.3,31659.0,1
1980.0,Fantasy,7.03,430009.0,3
1980.0,History,7.97,21382.33,3
1980.0,Horror,6.43,109476.69,13
1980.0,Music,7.05,20472.0,2
1980.0,Musical,5.9,17869.5,2
1980.0,Mystery,6.52,38693.62,8
1980.0,Romance,6.77,24204.29,7
1980.0,Sci-Fi,6.45,41093.17,6
1980.0,Sport,7.7,230617.5,2
1980.0,Thriller,6.16,42312.14,7
1980.0,War,7.28,21684.2,5
1980.0,Western,6.67,13709.0,3
1981.0,Action,7.03,121658.38,13
1981.0,Adventure,7.16,125583.29,14
1981.0,Animation,6.9,63054.0,2
1981.0,Biography,7.12,30738.5,4
1981.0,Comedy,6.95,41474.09,11
1981.0,Crime,7.02,24323.1,10
1981.0,Drama,7.24,39910.78,23
1981.0,Family,6.9,43980.0,1
1981.0,Fantasy,6.85,44102.5,4
1981.0,History,7.2,33321.75,4
1981.0,Horror,6.45,45268.44,16
1981.0,Music,7.2,12983.0,1
1981.0,Musical,6.8,49168.0,1
1981.0,Mystery,6.4,32561.8,5
1981.0,Romance,6.97,20694.0,6
1981.0,Sci-Fi,7.0,99921.0,4
1981.0,Sport,6.63,41805.67,3
1981.0,Thriller,6.55,30548.55,11
1981.0,War,7.22,90054.75,4
1982.0,Action,6.85,153321.0,10
1982.0,Adventure,7.17,113366.0,11
1982.0,Animation,7.4,33525.0,2
1982.0,Biography,7.9,124491.5,2
1982.0,Comedy,6.78,36345.09,22
1982.0,Crime,6.59,33382.75,8
1982.0,Documentary,8.05,26588.0,2
1982.0,Drama,7.42,80513.04,26
1982.0,Family,7.2,169624.33,3
1982.0,Fantasy,6.87,63857.0,6
1982.0,History,7.7,21282.0,1
1982.0,Horror,6.25,61293.07,14
1982.0,Music,7.05,43659.75,4
1982.0,Musical,6.1,20849.33,3
1982.0,Mystery,6.46,63013.78,9
1982.0,Romance,7.43,43469.17,6
1982.0,Sci-Fi,6.88,238956.25,8
1982.0,Sport,6.8,186918.0,1
1982.0,Thriller,6.5,68643.38,8
1982.0,War,7.1,21148.0,1
1983.0,Action,6.55,136006.91,11
1983.0,Adventure,6.37,168305.78,9
1983.0,Animation,6.5,10733.0,1
1983.0,Biography,7.45,40373.5,2
1983.0,Comedy,6.9,50059.2,20
1983.0,Crime,7.0,98393.08,12
1983.0,Documentary,7.8,10785.0,1
1983.0,Drama,6.91,54522.41,32
1983.0,Family,7.9,146167.0,1
1983.0,Fantasy,6.65,268771.5,4
1983.0,History,7.1,20056.0,1
1983.0,Horror,6.32,43032.91,11
1983.0,Music,6.07,26262.0,3
1983.0,Musical,7.0,66392.0,2
1983.0,Mystery,6.6,20642.0,2
1983.0,Romance,6.14,23315.25,8
1983.0,Sci-Fi,6.77,50032.71,7
1983.0,Sport,5.9,18487.0,1
1983.0,Thriller,6.36,47638.09,11
1983.0,War,7.0,14198.0,2
1984.0,Action,6.46,119896.33,24
1984.0,Adventure,6.5,66530.48,23
1984.0,Animation,8.0,165960.0,1
1984.0,Biography,8.1,223987.5,2
1984.0,Comedy,6.79,63640.66,29
1984.0,Crime,6.85,58854.47,15
1984.0,Documentary,8.6,15176.0,1
1984.0,Drama,7.07,63586.45,31
1984.0,Family,6.82,95673.75,4
1984.0,Fantasy,6.28,105721.38,8
1984.0,History,7.37,33552.33,3
1984.0,Horror,6.26,63041.64,11
1984.0,Music,7.39,104125.14,7
1984.0,Mystery,6.75,28356.75,4
1984.0,Romance,6.44,38366.91,11
1984.0,Sci-Fi,6.7,112586.57,14
1984.0,Sport,7.4,48393.0,1
1984.0,Thriller,6.31,42513.86,7
1984.0,War,7.2,23093.0,1
1985.0,Action,6.5,47096.32,25
1985.0,Adventure,6.51,104655.4,25
1985.0,Animation,6.7,25585.0,2
1985.0,Biography,7.25,32544.75,4
1985.0,Comedy,6.72,75508.26,43
1985.0,Crime,6.81,34525.85,13
1985.0,Drama,7.08,52901.41,39
1985.0,Family,6.7,65415.67,6
1985.0,Fantasy,6.41,35960.64,11
1985.0,Horror,6.36,41118.85,13
1985.0,Music,6.05,11138.5,2
1985.0,Musical,6.2,10330.0,1
1985.0,Mystery,6.45,37167.25,8
1985.0,Romance,6.68,44592.93,15
1985.0,Sci-Fi,6.92,168407.36,11
1985.0,Sport,6.8,201085.0,1
1985.0,Thriller,6.55,69518.91,11
1985.0,War,8.3,98827.0,2
1985.0,Western,7.3,58493.0,1
1986.0,Action,6.43,92585.5,22
1986.0,Adventure,6.9,109714.33,21
1986.0,Animation,7.35,54391.33,6
1986.0,Biography,7.0,33644.5,2
1986.0,Comedy,6.53,42850.49,45
1986.0,Crime,6.74,39200.19,16
1986.0,Drama,7.12,64673.58,40
1986.0,Family,6.84,71164.5,8
1986.0,Fantasy,6.32,78623.5,4
1986.0,History,7.5,63119.33,3
1986.0,Horror,6.01,35234.5,16
1986.0,Music,7.05,23812.0,2
1986.0,Musical,7.1,74161.0,1
1986.0,Mystery,6.87,70261.0,6
1986.0,Romance,6.62,23136.75,16
1986.0,Sci-Fi,6.81,117945.67,9
1986.0,Sport,6.55,46131.0,6
1986.0,Thriller,6.33,33303.42,12
1986.0,War,6.77,154595.33,3
1986.0,Western,7.3,49879.5,2
1987.0,Action,6.55,86963.32,19
1987.0,Adventure,6.11,125092.55,11
1987.0,Animation,7.3,25578.0,1
1987.0,Biography,7.34,59271.2,5
1987.0,Comedy,6.55,44742.55,49
1987.0,Crime,6.87,74731.05,21
1987.0,Documentary,7.6,19639.0,1
1987.0,Drama,7.2,66501.38,42
1987.0,Family,6.79,85047.57,7
1987.0,Fantasy,6.19,67626.23,13
1987.0,History,7.6,79595.33,3
1987.0,Horror,6.49,74333.44,18
1987.0,Music,6.8,69700.75,4
1987.0,Mystery,6.63,37993.33,3
1987.0,Romance,6.74,40149.11,19
1987.0,Sci-Fi,6.35,90902.0,8
1987.0,Sport,5.8,53994.0,1
1987.0,Thriller,6.64,80631.31,16
1987.0,War,8.0,293400.0,3
1988.0,Action,6.6,87522.87,23
1988.0,Adventure,6.58,62118.0,13
1988.0,Animation,7.67,159635.43,7
1988.0,Biography,7.0,28723.5,6
1988.0,Comedy,6.31,55878.93,57
1988.0,Crime,6.77,46585.28,29
1988.0,Documentary,8.0,24331.0,1
1988.0,Drama,7.1,59682.04,50
1988.0,Family,6.23,69491.33,6
1988.0,Fantasy,6.56,66141.0,12
1988.0,History,7.5,59452.0,2
1988.0,Horror,5.93,30365.11,27
1988.0,Music,7.2,18173.67,3
1988.0,Musical,6.4,17000.5,2
1988.0,Mystery,6.44,27408.14,7
1988.0,Romance,6.84,55440.47,17
1988.0,Sci-Fi,5.66,33467.0,9
1988.0,Sport,6.35,35145.0,4
1988.0,Thriller,6.41,107343.0,13
1988.0,War,8.5,266023.0,1
1988.0,Western,6.8,60573.0,1
1989.0,Action,6.37,92819.56,25
1989.0,Adventure,6.54,159074.06,17
1989.0,Animation,7.37,145380.67,3
1989.0,Biography,7.32,71720.0,5
1989.0,Comedy,6.52,75511.7,50
1989.0,Crime,6.45,40458.92,26
1989.0,Documentary,7.5,26591.0,1
1989.0,Drama,6.96,62153.29,41
1989.0,Family,6.58,96737.4,5
1989.0,Fantasy,6.32,68209.82,11
1989.0,History,7.65,81437.5,2
1989.0,Horror,5.86,30383.5,14
1989.0,Music,6.65,47724.0,4
1989.0,Musical,6.95,16643.5,2
1989.0,Mystery,6.48,57956.17,6
1989.0,Romance,6.76,55861.82,11
1989.0,Sci-Fi,6.17,105594.0,6
1989.0,Sport,6.67,45642.67,3
1989.0,Thriller,6.18,54338.81,16
1989.0,War,7.2,104758.0,1
1990.0,Action,6.27,67165.12,32
1990.0,Adventure,6.52,98482.5,16
1990.0,Animation,6.8,34385.0,2
1990.0,Biography,7.64,259924.6,5
1990.0,Comedy,6.42,63184.78,46
1990.0,Crime,6.55,81875.68,31
1990.0,Documentary,8.1,14890.0,1
1990.0,Drama,6.82,80387.32,53
1990.0,Family,5.82,121424.33,6
1990.0,Fantasy,6.38,112706.88,8
1990.0,History,7.5,20159.0,2
1990.0,Horror,6.06,54008.35,17
1990.0,Music,6.73,18633.33,3
1990.0,Musical,6.4,59240.0,1
1990.0,Mystery,6.6,38067.0,6
1990.0,Romance,6.53,80189.31,16
1990.0,Sci-Fi,6.14,120762.4,10
1990.0,Sport,5.65,110655.5,2
1990.0,Thriller,6.6,76904.94,18
1990.0,War,6.73,24343.67,3
1990.0,Western,7.25,147436.5,2
1991.0,Action,6.5,88664.62,26
1991.0,Adventure,6.4,75776.21,14
1991.0,Animation,7.33,166167.33,3
1991.0,Biography,7.0,59960.5,2
1991.0,Comedy,6.46,46605.65,46
1991.0,Crime,6.89,115866.91,23
1991.0,Documentary,8.1,20856.0,1
1991.0,Drama,6.94,69918.71,51
1991.0,Family,6.38,109335.78,9
1991.0,Fantasy,6.43,89299.27,11
1991.0,History,7.77,67984.67,3
1991.0,Horror,5.15,33160.25,4
1991.0,Music,7.5,58001.67,3
1991.0,Mystery,6.68,37866.75,4
1991.0,Romance,6.64,23615.44,18
1991.0,Sci-Fi,6.38,197234.33,6
1991.0,Sport,6.1,11983.0,1
1991.0,Thriller,6.85,183272.17,12
1991.0,War,7.4,15033.0,1
1991.0,Western,6.8,55747.0,1
1992.0,Action,6.33,74078.88,24
1992.0,Adventure,6.38,97389.08,13
1992.0,Animation,6.46,110541.2,5
1992.0,Biography,6.91,34274.12,8
1992.0,Comedy,6.51,56862.57,51
1992.0,Crime,6.77,88877.23,31
1992.0,Documentary,8.5,38488.0,1
1992.0,Drama,6.88,70530.97,67
1992.0,Family,6.21,50882.38,8
1992.0,Fantasy,6.19,79740.73,11
1992.0,History,7.1,42308.33,3
1992.0,Horror,6.32,93503.77,13
1992.0,Music,6.72,88004.6,5
1992.0,Mystery,7.0,85435.2,5
1992.0,Romance,6.68,24269.28,25
1992.0,Sci-Fi,5.91,76538.71,7
1992.0,Sport,6.5,52712.0,4
1992.0,Thriller,6.69,96088.48,25
1992.0,Western,7.85,223398.0,2
1993.0,Action,6.63,87059.9,29
1993.0,Adventure,6.37,130389.0,14
1993.0,Animation,7.38,87670.0,5
1993.0,Biography,7.43,162313.83,12
1993.0,Comedy,6.48,62889.64,53
1993.0,Crime,6.85,69130.42,31
1993.0,Drama,7.02,81236.17,84
1993.0,Family,6.03,78830.15,13
1993.0,Fantasy,6.53,92307.31,16
1993.0,History,7.72,374478.75,4
1993.0,Horror,6.06,22026.0,8
1993.0,Music,7.26,49734.75,8
1993.0,Musical,7.1,54980.33,3
1993.0,Mystery,6.44,47766.0,11
1993.0,Romance,6.63,45951.89,27
1993.0,Sci-Fi,6.08,247827.8,5
1993.0,Sport,7.45,51221.5,2
1993.0,Thriller,6.56,66506.33,21
1993.0,War,7.07,29239.33,3
1993.0,Western,6.5,11497.0,1
1994.0,Action,6.19,115105.66,32
1994.0,Adventure,5.86,93492.29,24
1994.0,Animation,6.9,223190.6,5
1994.0,Biography,7.44,52350.0,9
1994.0,Comedy,6.3,53673.16,79
1994.0,Crime,6.74,152240.18,33
1994.0,Documentary,8.15,23094.5,2
1994.0,Drama,6.99,155603.37,78
1994.0,Family,5.73,39643.0,16
1994.0,Fantasy,6.08,77793.44,9
1994.0,History,7.45,43144.0,2
1994.0,Horror,6.06,68476.0,9
1994.0,Music,7.15,35801.75,4
1994.0,Musical,7.5,20980.0,1
1994.0,Mystery,6.65,47221.62,8
1994.0,Romance,6.5,101665.75,32
1994.0,Sci-Fi,5.94,69384.8,5
1994.0,Sport,6.53,20154.83,6
1994.0,Thriller,6.41,70883.36,14
1994.0,War,7.28,44709.8,5
1994.0,Western,5.5,19548.0,1
1995.0,Action,6.36,99594.82,38
1995.0,Adventure,6.43,164491.13,23
1995.0,Animation,7.49,183679.88,8
1995.0,Biography,7.12,211015.17,6
1995.0,Comedy,6.56,73888.49,57
1995.0,Crime,6.86,151020.78,40
1995.0,Drama,6.93,102350.31,90
1995.0,Family,6.28,68703.23,13
1995.0,Fantasy,6.62,54316.77,13
1995.0,History,7.73,445088.0,3
1995.0,Horror,5.71,30297.3,10
1995.0,Music,7.0,46841.0,2
1995.0,Mystery,7.09,318042.45,11
1995.0,Romance,6.59,58619.47,30
1995.0,Sci-Fi,6.49,97957.07,14
1995.0,Sport,5.5,10100.0,1
1995.0,Thriller,6.37,90485.04,26
1995.0,War,7.4,12936.5,2
1996.0,Action,6.17,97236.94,33
1996.0,Adventure,6.32,104833.0,27
1996.0,Animation,6.75,117322.5,4
1996.0,Biography,7.06,47081.8,5
1996.0,Comedy,6.22,49146.93,69
1996.0,Crime,6.51,77367.17,36
1996.0,Documentary,8.03,15208.33,3
1996.0,Drama,6.72,58938.67,84
1996.0,Family,5.79,52564.91,11
1996.0,Fantasy,5.83,52600.64,14
1996.0,History,6.88,22200.0,5
1996.0,Horror,6.1,89377.27,11
1996.0,Music,7.46,33633.0,5
1996.0,Musical,6.1,25154.5,2
1996.0,Mystery,6.72,67547.83,12
1996.0,Romance,6.5,55482.17,24
1996.0,Sci-Fi,5.55,117899.0,10
1996.0,Sport,6.24,56881.0,7
1996.0,Thriller,6.65,112596.89,27
1996.0,War,7.4,188064.0,1
1996.0,Western,7.4,29621.0,1
1997.0,Action,6.09,117531.85,47
1997.0,Adventure,6.01,134858.59,29
1997.0,Animation,7.68,144013.67,6
1997.0,Biography,7.11,80243.5,8
